avg_sentence_length,avg_word_length,lexical_diversity,sentence_count,word_count,unique_word_ratio,articles_freq,a_freq,an_freq,the_freq,prepositions_freq,in_freq,on_freq,at_freq,of_freq,to_freq,with_freq,by_freq,for_freq,from_freq,about_freq,conjunctions_freq,and_freq,but_freq,or_freq,so_freq,yet_freq,nor_freq,because_freq,although_freq,since_freq,unless_freq,pronouns_freq,i_freq,you_freq,he_freq,she_freq,it_freq,we_freq,they_freq,me_freq,him_freq,her_freq,us_freq,them_freq,auxiliary_verbs_freq,am_freq,is_freq,are_freq,was_freq,were_freq,be_freq,being_freq,been_freq,have_freq,has_freq,had_freq,do_freq,does_freq,did_freq,will_freq,would_freq,shall_freq,should_freq,may_freq,might_freq,can_freq,could_freq,avg_words_per_sentence,avg_sentence_length_chars,flesch_kincaid_grade,automated_readability_index,comma_freq,period_freq,question_mark_freq,exclamation_freq,semicolon_freq,colon_freq,dash_freq,parenthesis_open_freq,parenthesis_close_freq,quote_freq,apostrophe_freq,paragraph_count,avg_paragraph_length,avg_paragraph_length_words,quote_frequency,avg_quote_length
932.0,5.098712446351931,0.6079136690647482,1,932,0.43776824034334766,0.08690987124463519,0.023605150214592276,0.004291845493562232,0.059012875536480686,0.1148068669527897,0.02145922746781116,0.016094420600858368,0.001072961373390558,0.022532188841201718,0.023605150214592276,0.009656652360515022,0.0075107296137339056,0.011802575107296138,0.001072961373390558,0.0,0.030042918454935622,0.027896995708154508,0.001072961373390558,0.0,0.001072961373390558,0.0,0.0,0.0,0.0,0.0,0.0,0.02467811158798283,0.001072961373390558,0.0,0.011802575107296138,0.002145922746781116,0.001072961373390558,0.001072961373390558,0.002145922746781116,0.0,0.0,0.0,0.002145922746781116,0.003218884120171674,0.03969957081545064,0.0,0.003218884120171674,0.001072961373390558,0.006437768240343348,0.004291845493562232,0.001072961373390558,0.0,0.002145922746781116,0.003218884120171674,0.004291845493562232,0.006437768240343348,0.0,0.0,0.001072961373390558,0.002145922746781116,0.002145922746781116,0.0,0.0,0.0,0.0,0.001072961373390558,0.001072961373390558,932.0,4752.0,367.2865665236052,468.5849356223176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5683.0,932.0,0.0,0.0
643.0,5.275272161741835,0.5743589743589743,1,643,0.4214618973561431,0.09797822706065319,0.01866251944012442,0.004665629860031105,0.07465007776049767,0.14463452566096424,0.017107309486780714,0.013996889580093312,0.0,0.029548989113530325,0.027993779160186624,0.003110419906687403,0.007776049766718507,0.029548989113530325,0.012441679626749611,0.003110419906687403,0.03110419906687403,0.027993779160186624,0.0,0.0015552099533437014,0.0,0.0,0.0,0.0015552099533437014,0.0,0.0,0.0,0.017107309486780714,0.0,0.0,0.0,0.003110419906687403,0.006220839813374806,0.003110419906687403,0.0015552099533437014,0.0,0.0,0.0,0.0,0.003110419906687403,0.03110419906687403,0.0,0.006220839813374806,0.006220839813374806,0.003110419906687403,0.0,0.003110419906687403,0.0,0.0015552099533437014,0.0015552099533437014,0.0015552099533437014,0.0015552099533437014,0.0,0.0,0.0,0.0,0.006220839813374806,0.0,0.0,0.0,0.0,0.0,0.0,643.0,3392.0,255.51343701399688,324.916531881804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4034.0,643.0,0.0,0.0
372.0,4.467741935483871,0.6555023923444976,1,372,0.5026881720430108,0.06989247311827956,0.010752688172043012,0.005376344086021506,0.053763440860215055,0.12903225806451613,0.03763440860215054,0.01881720430107527,0.0,0.016129032258064516,0.03225806451612903,0.005376344086021506,0.005376344086021506,0.013440860215053764,0.0,0.0,0.03225806451612903,0.021505376344086023,0.002688172043010753,0.002688172043010753,0.002688172043010753,0.0,0.0,0.0,0.0,0.002688172043010753,0.0,0.04032258064516129,0.005376344086021506,0.0,0.013440860215053764,0.0,0.002688172043010753,0.010752688172043012,0.0,0.0,0.0,0.0,0.008064516129032258,0.0,0.06182795698924731,0.0,0.005376344086021506,0.002688172043010753,0.013440860215053764,0.0,0.005376344086021506,0.0,0.0,0.0,0.002688172043010753,0.0,0.0,0.0,0.010752688172043012,0.002688172043010753,0.002688172043010753,0.0,0.0,0.010752688172043012,0.002688172043010753,0.0,0.002688172043010753,372.0,1662.0,147.0631182795699,185.61306451612901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2033.0,372.0,0.0,0.0
948.0,4.885021097046414,0.5736568457538995,1,948,0.4240506329113924,0.07172995780590717,0.022151898734177215,0.006329113924050633,0.043248945147679324,0.12658227848101267,0.02531645569620253,0.012658227848101266,0.006329113924050633,0.02109704641350211,0.03270042194092827,0.0010548523206751054,0.004219409282700422,0.020042194092827006,0.0031645569620253164,0.0,0.03481012658227848,0.023206751054852322,0.006329113924050633,0.0010548523206751054,0.0010548523206751054,0.0,0.0,0.0010548523206751054,0.0,0.002109704641350211,0.0,0.013713080168776372,0.0010548523206751054,0.0,0.002109704641350211,0.0,0.007383966244725738,0.0,0.0,0.0,0.0,0.0,0.0031645569620253164,0.0,0.06540084388185655,0.0,0.017932489451476793,0.005274261603375527,0.0010548523206751054,0.0,0.006329113924050633,0.002109704641350211,0.0031645569620253164,0.004219409282700422,0.00949367088607595,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0,0.0010548523206751054,0.006329113924050633,0.0,0.0,0.0,0.0,0.002109704641350211,0.0031645569620253164,948.0,4631.0,372.97514767932495,475.5784493670886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5578.0,948.0,0.0,0.0
1069.0,5.233863423760524,0.6138461538461538,1,1069,0.43872778297474274,0.1038353601496726,0.027128157156220765,0.006548175865294668,0.07015902712815715,0.12815715622076707,0.02806361085126286,0.01028999064546305,0.002806361085126286,0.025257249766136577,0.03461178671655753,0.0009354536950420954,0.002806361085126286,0.01683816651075772,0.005612722170252572,0.0009354536950420954,0.028999064546304958,0.014967259120673527,0.005612722170252572,0.005612722170252572,0.0009354536950420954,0.0,0.0,0.0009354536950420954,0.0,0.0,0.0009354536950420954,0.019644527595884004,0.0,0.0009354536950420954,0.004677268475210477,0.0009354536950420954,0.009354536950420954,0.0,0.0018709073900841909,0.0,0.0009354536950420954,0.0009354536950420954,0.0,0.0,0.03835360149672591,0.0,0.0037418147801683817,0.0009354536950420954,0.007483629560336763,0.0009354536950420954,0.0009354536950420954,0.0,0.0009354536950420954,0.0,0.004677268475210477,0.01028999064546305,0.0,0.0,0.0018709073900841909,0.0009354536950420954,0.0,0.0,0.0,0.0018709073900841909,0.0,0.0009354536950420954,0.002806361085126286,1069.0,5595.0,421.3325350795136,537.7214967259121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6663.0,1069.0,0.0,0.0
1061.0,4.765315739868049,0.6511254019292605,1,1061,0.4571159283694628,0.0942507068803016,0.02544769085768143,0.005655042412818096,0.06314797360980208,0.11687087653157399,0.021677662582469368,0.00942507068803016,0.002827521206409048,0.03770028275212064,0.019792648444863337,0.005655042412818096,0.000942507068803016,0.011310084825636193,0.002827521206409048,0.00471253534401508,0.03110273327049953,0.017907634307257305,0.006597549481621112,0.001885014137606032,0.003770028275212064,0.000942507068803016,0.0,0.0,0.0,0.0,0.0,0.029217719132893498,0.002827521206409048,0.000942507068803016,0.010367577756833177,0.0,0.005655042412818096,0.000942507068803016,0.001885014137606032,0.0,0.002827521206409048,0.000942507068803016,0.002827521206409048,0.0,0.051837888784165884,0.0,0.012252591894439209,0.001885014137606032,0.00471253534401508,0.002827521206409048,0.007540056550424128,0.0,0.001885014137606032,0.002827521206409048,0.002827521206409048,0.002827521206409048,0.000942507068803016,0.000942507068803016,0.001885014137606032,0.001885014137606032,0.000942507068803016,0.0,0.0,0.0,0.000942507068803016,0.001885014137606032,0.002827521206409048,1061.0,5056.0,417.0510838831292,531.5146371347786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6116.0,1061.0,0.0,0.0
507.0,4.98422090729783,0.6917562724014337,1,507,0.48520710059171596,0.10650887573964497,0.021696252465483234,0.0019723865877712033,0.08284023668639054,0.14595660749506903,0.021696252465483234,0.01775147928994083,0.0019723865877712033,0.03353057199211045,0.029585798816568046,0.011834319526627219,0.0,0.015779092702169626,0.009861932938856016,0.0039447731755424065,0.029585798816568046,0.01972386587771203,0.005917159763313609,0.0,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0019723865877712033,0.0,0.021696252465483234,0.0,0.0,0.009861932938856016,0.0,0.005917159763313609,0.0039447731755424065,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.06903353057199212,0.0,0.007889546351084813,0.0039447731755424065,0.007889546351084813,0.005917159763313609,0.007889546351084813,0.0,0.0019723865877712033,0.0019723865877712033,0.0019723865877712033,0.007889546351084813,0.0019723865877712033,0.0,0.0039447731755424065,0.0019723865877712033,0.005917159763313609,0.0,0.0019723865877712033,0.0019723865877712033,0.0039447731755424065,0.0,0.0,507.0,2527.0,201.3411834319527,255.54568047337278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3033.0,507.0,0.0,0.0
481.0,5.166320166320166,0.6785714285714286,1,481,0.5384615384615384,0.08731808731808732,0.02494802494802495,0.002079002079002079,0.060291060291060294,0.12681912681912683,0.02079002079002079,0.006237006237006237,0.006237006237006237,0.018711018711018712,0.037422037422037424,0.008316008316008316,0.004158004158004158,0.016632016632016633,0.008316008316008316,0.0,0.02286902286902287,0.018711018711018712,0.002079002079002079,0.002079002079002079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010395010395010396,0.0,0.0,0.002079002079002079,0.0,0.002079002079002079,0.002079002079002079,0.0,0.0,0.002079002079002079,0.0,0.0,0.002079002079002079,0.056133056133056136,0.0,0.008316008316008316,0.004158004158004158,0.0,0.0,0.008316008316008316,0.0,0.0,0.0,0.002079002079002079,0.004158004158004158,0.0,0.002079002079002079,0.0,0.004158004158004158,0.02286902286902287,0.0,0.0,0.0,0.0,0.0,0.0,481.0,2485.0,191.47858627858628,243.40336798336796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2965.0,481.0,0.0,0.0
715.0,4.928671328671329,0.5918854415274463,1,715,0.42937062937062936,0.11608391608391608,0.022377622377622378,0.002797202797202797,0.09090909090909091,0.11188811188811189,0.025174825174825177,0.005594405594405594,0.002797202797202797,0.02937062937062937,0.026573426573426574,0.0013986013986013986,0.006993006993006993,0.004195804195804196,0.005594405594405594,0.004195804195804196,0.02937062937062937,0.019580419580419582,0.005594405594405594,0.0,0.0,0.0,0.0,0.004195804195804196,0.0,0.0,0.0,0.016783216783216783,0.0,0.0,0.002797202797202797,0.0013986013986013986,0.006993006993006993,0.0013986013986013986,0.004195804195804196,0.0,0.0,0.0,0.0,0.0,0.06993006993006994,0.0013986013986013986,0.004195804195804196,0.0,0.019580419580419582,0.006993006993006993,0.0013986013986013986,0.0013986013986013986,0.006993006993006993,0.005594405594405594,0.0,0.013986013986013986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008391608391608392,715.0,3524.0,282.15650349650355,359.28404195804194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4238.0,715.0,0.0,0.0
1440.0,5.429861111111111,0.6122004357298475,1,1440,0.44305555555555554,0.08402777777777778,0.020833333333333332,0.001388888888888889,0.06180555555555556,0.12361111111111112,0.016666666666666666,0.011111111111111112,0.003472222222222222,0.035416666666666666,0.030555555555555555,0.001388888888888889,0.009027777777777777,0.013194444444444444,0.0006944444444444445,0.0020833333333333333,0.03263888888888889,0.02361111111111111,0.0020833333333333333,0.004166666666666667,0.0,0.0,0.0006944444444444445,0.0,0.0006944444444444445,0.001388888888888889,0.0,0.013194444444444444,0.0,0.0,0.004861111111111111,0.0006944444444444445,0.004166666666666667,0.0,0.0020833333333333333,0.0,0.0,0.0006944444444444445,0.0006944444444444445,0.0,0.027083333333333334,0.0,0.005555555555555556,0.002777777777777778,0.002777777777777778,0.0,0.001388888888888889,0.0006944444444444445,0.0006944444444444445,0.0020833333333333333,0.002777777777777778,0.0006944444444444445,0.0006944444444444445,0.0,0.0006944444444444445,0.001388888888888889,0.002777777777777778,0.0,0.0,0.0,0.0,0.0006944444444444445,0.001388888888888889,1440.0,7819.0,566.8238888888889,724.1446458333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9258.0,1440.0,0.0,0.0
